DataType,Name,Longitude,Latitude,URL,Owner,State,Country,Notes
River Gauge,Frankland River at Mount Frankland,116.7885,-34.9062,http://www.bom.gov.au/fwo/IDW62406/IDW62406.509548.plt.shtml,BoM,WA,Australia,
River Gauge,Kent River at Styx Junction,117.0833,-34.8833,http://www.bom.gov.au/fwo/IDW62406/IDW62406.509278.plt.shtml,BoM,WA,Australia,
River Gauge,Kent River at Rock Glen,117.0336,-34.6239,http://www.bom.gov.au/fwo/IDW62406/IDW62406.509385.plt.shtml,BoM,WA,Australia,
River Gauge,Yate Flat Creek at Woonanup,117.2921,-34.7037,http://www.bom.gov.au/fwo/IDW62406/IDW62406.509022.plt.shtml,BoM,WA,Australia,
River Gauge,Denmark River at Kompup,117.2169,-34.6994,http://www.bom.gov.au/fwo/IDW62406/IDW62406.509466.plt.shtml,BoM,WA,Australia,
River Gauge,Denmark River at Mt Lindesay,117.3159,-34.8667,http://www.bom.gov.au/fwo/IDW62406/IDW62406.509017.plt.shtml,BoM,WA,Australia,
River Gauge,Little Creek at Ocean Beach Rd,117.3301,-34.9925,http://www.bom.gov.au/fwo/IDW62406/IDW62406.509587.plt.shtml,BoM,WA,Australia,
River Gauge,Denmark River at Denmark College,117.3614,-34.9461,http://www.bom.gov.au/fwo/IDW62406/IDW62406.509514.plt.shtml,BoM,WA,Australia,
River Gauge,Torbay Drain at Torbay Township,117.6439,-35.0269,http://www.bom.gov.au/fwo/IDW62406/IDW62406.509451.plt.shtml,BoM,WA,Australia,
River Gauge,Cuppup River at Eden Road,117.4913,-35.0036,http://www.bom.gov.au/fwo/IDW62406/IDW62406.509590.plt.shtml,BoM,WA,Australia,
River Gauge,Sleeman River at Sleeman Rd Bridge,117.5017,-34.9594,http://www.bom.gov.au/fwo/IDW62406/IDW62406.509439.plt.shtml,BoM,WA,Australia,
River Gauge,Minilya River at Minilya Bridge,114.0167,-23.8167,http://www.bom.gov.au/fwo/IDW62402/IDW62402.506004.plt.shtml,BoM,WA,Australia,
River Gauge,Gascoyne River at Yinnetharra Xing,116.1647,-24.6561,http://www.bom.gov.au/fwo/IDW62402/IDW62402.507000.plt.shtml,BoM,WA,Australia,
River Gauge,Gascoyne River at Pells Island,115.5175,-25.1959,http://www.bom.gov.au/fwo/IDW62402/IDW62402.506016.plt.shtml,BoM,WA,Australia,
River Gauge,Lyons River at Lyons River Xing,115.3167,-24.7039,http://www.bom.gov.au/fwo/IDW62402/IDW62402.506013.plt.shtml,BoM,WA,Australia,
River Gauge,Gascoyne River at Jimba,115.0656,-25.0469,http://www.bom.gov.au/fwo/IDW62402/IDW62402.506012.plt.shtml,BoM,WA,Australia,
River Gauge,Gascoyne River at Fishy Pool,114.6442,-24.9497,http://www.bom.gov.au/fwo/IDW62402/IDW62402.506011.plt.shtml,BoM,WA,Australia,
River Gauge,Gascoyne River at Nine Mile Br,113.7692,-24.8275,http://www.bom.gov.au/fwo/IDW62402/IDW62402.506000.plt.shtml,BoM,WA,Australia,
River Gauge,Murchison River at Emu Springs,114.5459,-27.8549,http://www.bom.gov.au/fwo/IDW62402/IDW62402.508021.plt.shtml,BoM,WA,Australia,
River Gauge,Ord River at Bedford Downs,127.6167,-17.4333,http://www.bom.gov.au/fwo/IDW62400/IDW62400.502015.plt.shtml,BoM,WA,Australia,
River Gauge,Ord River at Old Ord Homestead,128.8533,-17.3739,http://www.bom.gov.au/fwo/IDW62400/IDW62400.502028.plt.shtml,BoM,WA,Australia,
River Gauge,Negri River at Mistake Ck Homestead,129.0925,-17.1767,http://www.bom.gov.au/fwo/IDW62400/IDW62400.514825.plt.shtml,BoM,WA,Australia,
River Gauge,Wilson River at Odonnell Range,128.0942,-16.6461,http://www.bom.gov.au/fwo/IDW62400/IDW62400.502010.plt.shtml,BoM,WA,Australia,
River Gauge,Dunham River at Dunham Gorge,128.2969,-16.1872,http://www.bom.gov.au/fwo/IDW62400/IDW62400.502031.plt.shtml,BoM,WA,Australia,
River Gauge,Dunham River at Flying Fox Hole,128.6033,-15.8286,http://www.bom.gov.au/fwo/IDW62400/IDW62400.502029.plt.shtml,BoM,WA,Australia,
River Gauge,Ord River at Tarrara Bar,128.6929,-15.5694,http://www.bom.gov.au/fwo/IDW62400/IDW62400.502000.plt.shtml,BoM,WA,Australia,
River Gauge,King River at Cockburn North,128.1203,-15.7017,http://www.bom.gov.au/fwo/IDW62400/IDW62400.501000.plt.shtml,BoM,WA,Australia,
River Gauge,Hann River at Phillips Range,126.0511,-16.8714,http://www.bom.gov.au/fwo/IDW62400/IDW62400.502024.plt.shtml,BoM,WA,Australia,
River Gauge,Margaret River at Me No Savvy,126.6,-18.4667,http://www.bom.gov.au/fwo/IDW62400/IDW62400.502006.plt.shtml,BoM,WA,Australia,
River Gauge,Leopold River at Mount Winifred,126.3056,-18.0164,http://www.bom.gov.au/fwo/IDW62400/IDW62400.502001.plt.shtml,BoM,WA,Australia,
River Gauge,Margaret River at Mount Krauss,126.1333,-18.3333,http://www.bom.gov.au/fwo/IDW62400/IDW62400.502005.plt.shtml,BoM,WA,Australia,
River Gauge,Christmas Creek at Homestead,125.8829,-18.8311,http://www.bom.gov.au/fwo/IDW62400/IDW62400.503000.plt.shtml,BoM,WA,Australia,
River Gauge,Fitzroy River at Noonkanbah,124.8408,-18.5092,http://www.bom.gov.au/fwo/IDW62400/IDW62400.503007.plt.shtml,BoM,WA,Australia,
River Gauge,Fitzroy River at Fitzroy Barrage,124.4931,-18.1865,http://www.bom.gov.au/fwo/IDW62400/IDW62400.503017.plt.shtml,BoM,WA,Australia,
River Gauge,Mount Wynne Creek at Ellendale,124.795,-17.94,http://www.bom.gov.au/fwo/IDW62400/IDW62400.503011.plt.shtml,BoM,WA,Australia,
River Gauge,Fitzroy River at Looma,124.1622,-18.1033,http://www.bom.gov.au/fwo/IDW62400/IDW62400.503012.plt.shtml,BoM,WA,Australia,
River Gauge,Fitzroy River at Willare,123.6475,-17.7356,http://www.bom.gov.au/fwo/IDW62400/IDW62400.503013.plt.shtml,BoM,WA,Australia,
River Gauge,Lennard River at Mount Joseph,125.1167,-17.3667,http://www.bom.gov.au/fwo/IDW62400/IDW62400.503008.plt.shtml,BoM,WA,Australia,
River Gauge,Isdell River at Dales Yard,125.4167,-17.0167,http://www.bom.gov.au/fwo/IDW62400/IDW62400.503009.plt.shtml,BoM,WA,Australia,
River Gauge,Big Brook at Oneil Road,116.1844,-32.5047,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509221.plt.shtml,BoM,WA,Australia,
River Gauge,Serpentine Drain at Dog Hill,115.8608,-32.3411,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509295.plt.shtml,BoM,WA,Australia,
River Gauge,Punrack Drain at Yangedi Swamp,115.8714,-32.4209,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509483.plt.shtml,BoM,WA,Australia,
River Gauge,Nambeelup Brook at Kielman,115.829,-32.5233,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509586.plt.shtml,BoM,WA,Australia,
River Gauge,Crossman River at Rivendale,116.618,-32.8266,http://www.bom.gov.au/fwo/IDW62405/IDW62405.510521.plt.shtml,BoM,WA,Australia,
River Gauge,Hotham River at Marradong Road Br,116.3981,-32.8656,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509545.plt.shtml,BoM,WA,Australia,
River Gauge,Williams River at Saddleback Rd Br,116.4278,-32.9933,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509544.plt.shtml,BoM,WA,Australia,
River Gauge,Murray River at Baden Powell Spout,116.0842,-32.7722,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509541.plt.shtml,BoM,WA,Australia,
River Gauge,Marrinup Brook at Brookdale Siding,115.9667,-32.7,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509129.plt.shtml,BoM,WA,Australia,
River Gauge,Murray River at Pinjarra,115.8789,-32.6331,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509542.plt.shtml,BoM,WA,Australia,
River Gauge,Harvey River at Dingo Road,116.0333,-33.0833,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509119.plt.shtml,BoM,WA,Australia,
River Gauge,Harvey River at Old Bunbury Rd,115.7456,-32.802,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509589.plt.shtml,BoM,WA,Australia,
River Gauge,Collie River East at James Crossing,116.5811,-33.3814,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509539.plt.shtml,BoM,WA,Australia,
River Gauge,Bingham River at Palmer,116.2667,-33.2833,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509309.plt.shtml,BoM,WA,Australia,
River Gauge,Collie River East at Coolangatta,116.2633,-33.3303,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509529.plt.shtml,BoM,WA,Australia,
River Gauge,Collie River at Collie,116.1544,-33.3666,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509533.plt.shtml,BoM,WA,Australia,
River Gauge,Collie River South at Collie,116.1633,-33.3869,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509532.plt.shtml,BoM,WA,Australia,
River Gauge,Collie River at Mungalup Tower,116.0975,-33.3708,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509530.plt.shtml,BoM,WA,Australia,
River Gauge,Hamilton River at Worsley,116.0502,-33.3109,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509594.plt.shtml,BoM,WA,Australia,
River Gauge,Collie River at Rose Road,115.7994,-33.2992,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509536.plt.shtml,BoM,WA,Australia,
River Gauge,Brunswick River at Sandalwood,115.9214,-33.2208,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509370.plt.shtml,BoM,WA,Australia,
River Gauge,Wellesley River at Juegenup,115.7769,-33.2242,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509535.plt.shtml,BoM,WA,Australia,
River Gauge,Thomson River at Woodperry,115.9475,-33.6283,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509528.plt.shtml,BoM,WA,Australia,
River Gauge,Preston River at Lowden Road Br,115.9686,-33.5294,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509526.plt.shtml,BoM,WA,Australia,
River Gauge,Preston River at Boyanup Bridge,115.7336,-33.4803,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509524.plt.shtml,BoM,WA,Australia,
River Gauge,Ferguson River at Dowdells Road Br,115.7928,-33.3936,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509450.plt.shtml,BoM,WA,Australia,
River Gauge,Ferguson River at South Western Hwy,115.7031,-33.3536,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509551.plt.shtml,BoM,WA,Australia,
River Gauge,Capel River at Yates Bridge,115.7041,-33.6489,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509462.plt.shtml,BoM,WA,Australia,
River Gauge,Capel River at Railway Bridge,115.5667,-33.5529,http://www.bom.gov.au/fwo/IDW62405/IDW62405.509591.plt.shtml,BoM,WA,Australia,
River Gauge,Hutt River at Yerina,114.38,-28.2183,http://www.bom.gov.au/fwo/IDW62403/IDW62403.508040.plt.shtml,BoM,WA,Australia,
River Gauge,Chapman River at Utakarra,114.6667,-28.7667,http://www.bom.gov.au/fwo/IDW62403/IDW62403.508026.plt.shtml,BoM,WA,Australia,
River Gauge,Greenough River at Pindarring Rocks,115.6833,-28.1667,http://www.bom.gov.au/fwo/IDW62403/IDW62403.508017.plt.shtml,BoM,WA,Australia,
River Gauge,Greenough River at Mitthutharra,115.1608,-28.5556,http://www.bom.gov.au/fwo/IDW62403/IDW62403.508037.plt.shtml,BoM,WA,Australia,
River Gauge,Greenough River at Karlanew Peak,114.85,-28.8167,http://www.bom.gov.au/fwo/IDW62403/IDW62403.508020.plt.shtml,BoM,WA,Australia,
River Gauge,Irwin River at Yatharagga,115.4114,-29.0786,http://www.bom.gov.au/fwo/IDW62403/IDW62403.508038.plt.shtml,BoM,WA,Australia,
River Gauge,Irwin River at Strawberry Bridge,115.2664,-29.2178,http://www.bom.gov.au/fwo/IDW62403/IDW62403.508303.plt.shtml,BoM,WA,Australia,
River Gauge,Irwin River at Mountain Bridge,115.0294,-29.2358,http://www.bom.gov.au/fwo/IDW62403/IDW62403.508032.plt.shtml,BoM,WA,Australia,
River Gauge,Hill River at Hill River Springs,115.3667,-30.2833,http://www.bom.gov.au/fwo/IDW62403/IDW62403.509168.plt.shtml,BoM,WA,Australia,
River Gauge,Hill River at Ardross,115.0683,-30.3906,http://www.bom.gov.au/fwo/IDW62403/IDW62403.509418.plt.shtml,BoM,WA,Australia,
River Gauge,Moore River Nth at Long Pool Br,116.1731,-30.5764,http://www.bom.gov.au/fwo/IDW62403/IDW62403.508030.plt.shtml,BoM,WA,Australia,
River Gauge,Moore River Nth at Moora Caravan Pk,116.0042,-30.6377,http://www.bom.gov.au/fwo/IDW62403/IDW62403.508000.plt.shtml,BoM,WA,Australia,
River Gauge,Moore River at Quinns Ford,115.8203,-30.9811,http://www.bom.gov.au/fwo/IDW62403/IDW62403.509381.plt.shtml,BoM,WA,Australia,
River Gauge,Moore River at Waterville Road,115.5938,-31.2647,http://www.bom.gov.au/fwo/IDW62403/IDW62403.509421.plt.shtml,BoM,WA,Australia,
River Gauge,Gingin Brook at Gingin,115.9175,-31.3458,http://www.bom.gov.au/fwo/IDW62403/IDW62403.509427.plt.shtml,BoM,WA,Australia,
River Gauge,Gingin Brook at Bookine Bookine,115.627,-31.3194,http://www.bom.gov.au/fwo/IDW62403/IDW62403.509419.plt.shtml,BoM,WA,Australia,
River Gauge,Oakover River at Ripon Hills Road,121.0528,-21.3158,http://www.bom.gov.au/fwo/IDW62401/IDW62401.504039.plt.shtml,BoM,WA,Australia,
River Gauge,Nullagine River at Nullagine,120.1097,-21.8894,http://www.bom.gov.au/fwo/IDW62401/IDW62401.504016.plt.shtml,BoM,WA,Australia,
River Gauge,Nullagine River at Tumbinna Pool,120.4911,-21.2258,http://www.bom.gov.au/fwo/IDW62401/IDW62401.504036.plt.shtml,BoM,WA,Australia,
River Gauge,Coongan River at Marble Bar,119.7149,-21.1934,http://www.bom.gov.au/fwo/IDW62401/IDW62401.504037.plt.shtml,BoM,WA,Australia,
River Gauge,Coongan River at Marble Bar Rd,119.7877,-20.9166,http://www.bom.gov.au/fwo/IDW62401/IDW62401.504041.plt.shtml,BoM,WA,Australia,
River Gauge,Shaw River at North Pole Mine,119.3172,-21.0942,http://www.bom.gov.au/fwo/IDW62401/IDW62401.504035.plt.shtml,BoM,WA,Australia,
River Gauge,Shaw River at Marble Bar Rd,119.33,-20.7104,http://www.bom.gov.au/fwo/IDW62401/IDW62401.504040.plt.shtml,BoM,WA,Australia,
River Gauge,De Grey River at Coolenar Pool,119.2489,-20.3114,http://www.bom.gov.au/fwo/IDW62401/IDW62401.504000.plt.shtml,BoM,WA,Australia,
River Gauge,Yule River at Jelliabidina,118.2996,-20.7016,http://www.bom.gov.au/fwo/IDW62401/IDW62401.504017.plt.shtml,BoM,WA,Australia,
River Gauge,Turner River at Pincunah,118.8317,-21.2353,http://www.bom.gov.au/fwo/IDW62401/IDW62401.504032.plt.shtml,BoM,WA,Australia,
River Gauge,Fortescue River at Newman Rd Br,119.7944,-23.4014,http://www.bom.gov.au/fwo/IDW62401/IDW62401.507011.plt.shtml,BoM,WA,Australia,
River Gauge,Weeli Wooli Ck at Waterloo Bore,119.3372,-22.7325,http://www.bom.gov.au/fwo/IDW62401/IDW62401.505041.plt.shtml,BoM,WA,Australia,
River Gauge,Weeli Wooli Ck at Tarina,119.2331,-22.8844,http://www.bom.gov.au/fwo/IDW62401/IDW62401.505040.plt.shtml,BoM,WA,Australia,
River Gauge,Marillana Ck at Flat Rocks,118.9667,-22.7167,http://www.bom.gov.au/fwo/IDW62401/IDW62401.505011.plt.shtml,BoM,WA,Australia,
River Gauge,Fortescue River at Deep Reach,117.1062,-21.6062,http://www.bom.gov.au/fwo/IDW62401/IDW62401.505054.plt.shtml,BoM,WA,Australia,
River Gauge,Fortescue River at Gregory Gorge,116.9167,-21.5667,http://www.bom.gov.au/fwo/IDW62401/IDW62401.505010.plt.shtml,BoM,WA,Australia,
River Gauge,Fortescue River at Bilanoo Pool,116.1443,-21.2924,http://www.bom.gov.au/fwo/IDW62401/IDW62401.505039.plt.shtml,BoM,WA,Australia,
River Gauge,Robe River at Yarraloola,115.9225,-21.6162,http://www.bom.gov.au/fwo/IDW62401/IDW62401.505059.plt.shtml,BoM,WA,Australia,
River Gauge,Cane River at Toolungu,115.5945,-22.0226,http://www.bom.gov.au/fwo/IDW62401/IDW62401.505055.plt.shtml,BoM,WA,Australia,
River Gauge,Ashburton River at Capricorn Range,116.8192,-23.3125,http://www.bom.gov.au/fwo/IDW62401/IDW62401.507002.plt.shtml,BoM,WA,Australia,
River Gauge,Ashburton River at Nanutarra,115.4994,-22.5442,http://www.bom.gov.au/fwo/IDW62401/IDW62401.505000.plt.shtml,BoM,WA,Australia,
Swellnet (Cam),kiama,150.8706562,-34.6738857,https://www.swellnet.com/surfcams/kiama,Swellnet,NSW,Australia,
Swellnet (Cam),wollongong,150.9095292,-34.42701852,https://www.swellnet.com/surfcams/wollongong,Swellnet,NSW,Australia,
Swellnet (Cam),city-beach,150.9071399,-34.42560937,https://www.swellnet.com/surfcams/city-beach,Swellnet,NSW,Australia,
Swellnet (Cam),thirroul,150.9292936,-34.317401,https://www.swellnet.com/surfcams/thirroul,Swellnet,NSW,Australia,
Swellnet (Cam),thirroul-north,150.9292936,-34.3173,https://www.swellnet.com/surfcams/thirroul-north,Swellnet,NSW,Australia,
Swellnet (Cam),cronulla-beaches,151.160491,-34.04762682,https://www.swellnet.com/surfcams/cronulla-beaches,Swellnet,NSW,Australia,
Swellnet (Cam),the-alley,151.1571705,-34.05194574,https://www.swellnet.com/surfcams/the-alley,Swellnet,NSW,Australia,
Swellnet (Cam),shark-island,151.1605577,-34.05971857,https://www.swellnet.com/surfcams/shark-island,Swellnet,NSW,Australia,
Swellnet (Cam),cronulla-point,151.1588033,-34.05753401,https://www.swellnet.com/surfcams/cronulla-point,Swellnet,NSW,Australia,
Swellnet (Cam),wanda,151.1660636,-34.04042373,https://www.swellnet.com/surfcams/wanda,Swellnet,NSW,Australia,
Swellnet (Cam),maroubra,151.2601533,-33.9489855,https://www.swellnet.com/surfcams/maroubra,Swellnet,NSW,Australia,
Swellnet (Cam),bondi,151.2784098,-33.89398673,https://www.swellnet.com/surfcams/bondi,Swellnet,NSW,Australia,
Swellnet (Cam),manly,151.2909319,-33.79609632,https://www.swellnet.com/surfcams/manly,Swellnet,NSW,Australia,
Swellnet (Cam),queenscliff,151.2903555,-33.78807793,https://www.swellnet.com/surfcams/queenscliff,Swellnet,NSW,Australia,
Swellnet (Cam),narrabeen,151.3057981,-33.7086847,https://www.swellnet.com/surfcams/narrabeen,Swellnet,NSW,Australia,
Swellnet (Cam),avoca-beach,151.4378639,-33.46333429,https://www.swellnet.com/surfcams/avoca-beach,Swellnet,NSW,Australia,
Swellnet (Cam),wamberal,151.4497196,-33.4303885,https://www.swellnet.com/surfcams/wamberal,Swellnet,NSW,Australia,
Swellnet (Cam),newcastle,151.7873003,-32.93180348,https://www.swellnet.com/surfcams/newcastle,Swellnet,NSW,Australia,
Swellnet (Cam),coffs-harbour,153.1441255,-30.31316845,https://www.swellnet.com/surfcams/coffs-harbour,Swellnet,NSW,Australia,
Swellnet (Cam),gallows,153.1429406,-30.31336517,https://www.swellnet.com/surfcams/gallows,Swellnet,NSW,Australia,
Swellnet (Cam),park-beach-south,153.1416634,-30.29123315,https://www.swellnet.com/surfcams/park-beach-south,Swellnet,NSW,Australia,
Swellnet (Cam),park-beach,153.1431518,-30.28333673,https://www.swellnet.com/surfcams/park-beach,Swellnet,NSW,Australia,
Swellnet (Cam),macauleys,153.144367,-30.28186758,https://www.swellnet.com/surfcams/macauleys,Swellnet,NSW,Australia,
Swellnet (Cam),yamba,153.3707982,-29.44380375,https://www.swellnet.com/surfcams/yamba,Swellnet,NSW,Australia,
Swellnet (Cam),pippies,153.3685822,-29.44269067,https://www.swellnet.com/surfcams/pippies,Swellnet,NSW,Australia,
Swellnet (Cam),byron-bay,153.6210657,-28.63825395,https://www.swellnet.com/surfcams/byron-bay,Swellnet,NSW,Australia,
Swellnet (Cam),the-pass,153.6275297,-28.63567174,https://www.swellnet.com/surfcams/the-pass,Swellnet,NSW,Australia,
Swellnet (Cam),cabarita,153.5771253,-28.33499439,https://www.swellnet.com/surfcams/cabarita,Swellnet,NSW,Australia,
Swellnet (Cam),cabarita-beach,153.5749069,-28.33287735,https://www.swellnet.com/surfcams/cabarita-beach,Swellnet,NSW,Australia,
Swellnet (Cam),kingscliff,153.5790514,-28.25504547,https://www.swellnet.com/surfcams/kingscliff,Swellnet,NSW,Australia,
Swellnet (Cam),kingscliff-north,153.5760391,-28.25196445,https://www.swellnet.com/surfcams/kingscliff-north,Swellnet,NSW,Australia,
Swellnet (Cam),tweed-bar,153.5590954,-28.16886096,https://www.swellnet.com/surfcams/tweed-bar,Swellnet,QLD,Australia,
Swellnet (Cam),duranbah,153.5522069,-28.166935,https://www.swellnet.com/surfcams/duranbah,Swellnet,QLD,Australia,
Swellnet (Cam),kirra,153.5332564,-28.16486604,https://www.swellnet.com/surfcams/kirra,Swellnet,QLD,Australia,
Swellnet (Cam),coolangatta,153.5398107,-28.1666808,https://www.swellnet.com/surfcams/coolangatta,Swellnet,QLD,Australia,
Swellnet (Cam),spot-x,153.5375802,-28.16567764,https://www.swellnet.com/surfcams/spot-x,Swellnet,QLD,Australia,
Swellnet (Cam),kirra-big-groyne,153.5362754,-28.16535662,https://www.swellnet.com/surfcams/kirra-big-groyne,Swellnet,QLD,Australia,
Swellnet (Cam),north-kirra,153.5198239,-28.16153661,https://www.swellnet.com/surfcams/north-kirra,Swellnet,QLD,Australia,
Swellnet (Cam),greenmount,153.5433844,-28.16480926,https://www.swellnet.com/surfcams/greenmount,Swellnet,QLD,Australia,
Swellnet (Cam),superbank,153.5462811,-28.16270943,https://www.swellnet.com/surfcams/superbank,Swellnet,QLD,Australia,
Swellnet (Cam),snapper-rocks,153.549285,-28.16110135,https://www.swellnet.com/surfcams/snapper-rocks,Swellnet,QLD,Australia,
Swellnet (Cam),currumbin,153.4829109,-28.12396606,https://www.swellnet.com/surfcams/currumbin,Swellnet,QLD,Australia,
Swellnet (Cam),laceys-lane,153.4793895,-28.12369592,https://www.swellnet.com/surfcams/laceys-lane,Swellnet,QLD,Australia,
Swellnet (Cam),currumbin-alley,153.4853605,-28.12603645,https://www.swellnet.com/surfcams/currumbin-alley,Swellnet,QLD,Australia,
Swellnet (Cam),south-palm-beach,153.4762597,-28.11965776,https://www.swellnet.com/surfcams/south-palm-beach,Swellnet,QLD,Australia,
Swellnet (Cam),palm-beach,153.4726265,-28.11517025,https://www.swellnet.com/surfcams/palm-beach,Swellnet,QLD,Australia,
Swellnet (Cam),burleigh-heads,153.4602716,-28.08862989,https://www.swellnet.com/surfcams/burleigh-heads,Swellnet,QLD,Australia,
Swellnet (Cam),burleigh-heads-beach,153.4538343,-28.08651024,https://www.swellnet.com/surfcams/burleigh-heads-beach,Swellnet,QLD,Australia,
Swellnet (Cam),north-burleigh,153.449371,-28.07530246,https://www.swellnet.com/surfcams/north-burleigh,Swellnet,QLD,Australia,
Swellnet (Cam),surfers-paradise-south,153.4319849,-27.99990475,https://www.swellnet.com/surfcams/surfers-paradise-south,Swellnet,QLD,Australia,
Swellnet (Cam),surfers-paradise-north,153.4319366,-27.99814276,https://www.swellnet.com/surfcams/surfers-paradise-north,Swellnet,QLD,Australia,
Swellnet (Cam),narrowneck,153.4310408,-27.98596748,https://www.swellnet.com/surfcams/narrowneck,Swellnet,QLD,Australia,
Swellnet (Cam),caloundra,153.1417765,-26.80459317,https://www.swellnet.com/surfcams/caloundra,Swellnet,QLD,Australia,
Swellnet (Cam),caloundra-bar,153.139593,-26.81105154,https://www.swellnet.com/surfcams/caloundra-bar,Swellnet,QLD,Australia,
Swellnet (Cam),kings-beach,153.139751,-26.80731424,https://www.swellnet.com/surfcams/kings-beach,Swellnet,QLD,Australia,
Swellnet (Cam),alex-bluff,153.1130959,-26.67148746,https://www.swellnet.com/surfcams/alex-bluff,Swellnet,QLD,Australia,
Swellnet (Cam),alex-headland,153.111049,-26.66976631,https://www.swellnet.com/surfcams/alex-headland,Swellnet,QLD,Australia,
Swellnet (Cam),alex-beach,153.1081384,-26.66618965,https://www.swellnet.com/surfcams/alex-beach,Swellnet,QLD,Australia,
Swellnet (Cam),maroochydore,153.1050008,-26.65578745,https://www.swellnet.com/surfcams/maroochydore,Swellnet,QLD,Australia,
Swellnet (Cam),maroochy-river,153.1070256,-26.65099736,https://www.swellnet.com/surfcams/maroochy-river,Swellnet,QLD,Australia,
Swellnet (Cam),coolum-bays,153.0984598,-26.53720936,https://www.swellnet.com/surfcams/coolum-bays,Swellnet,QLD,Australia,
